Date,Open,High,Low,Close,Volume,Adj Close
1977-12-28,270.249908,271.249908,269.249908,271.00,1257600,6.29423
1977-12-27,270.249908,270.624969,269.00,270.249908,1436800,6.276809
1977-12-23,267.50,270.249908,267.50,270.249908,3190400,6.276809
1977-12-22,266.624969,268.00,266.624969,267.50,2337600,6.21294
1977-12-21,264.249908,266.750092,264.249908,266.00,1569600,6.178101
1977-12-20,263.124969,264.375031,261.624969,264.249908,1761600,6.137453
1977-12-19,263.750092,264.750092,262.50,263.124969,876800,6.111325
1977-12-16,264.750092,266.00,263.750092,263.750092,1030400,6.125844
1977-12-15,266.249908,267.624969,264.750092,264.750092,1697600,6.14907
1977-12-14,264.249908,266.375031,263.124969,266.249908,923200,6.183905
1977-12-13,263.249908,264.50,262.624969,264.249908,958400,6.137453
1977-12-12,264.50,265.875031,263.249908,263.249908,1041600,6.114227
1977-12-09,262.375031,265.875031,260.249908,264.50,1726400,6.143262
1977-12-08,261.124969,262.750092,261.124969,262.375031,1100800,6.093907
1977-12-07,260.50,261.50,259.750092,261.00,1736000,6.061971
1977-12-06,262.375031,262.375031,259.249908,260.50,2400000,6.050358
1977-12-05,264.50,264.750092,262.50,263.124969,1160000,6.111325
1977-12-02,263.00,264.50,262.249908,264.50,1217600,6.143262
1977-12-01,264.00,264.249908,262.249908,263.00,956800,6.108423
1977-11-30,262.875031,265.00,261.750092,264.00,2140800,6.131649
1977-11-29,267.00,267.124969,262.750092,262.875031,1710400,6.10552
1977-11-28,268.750092,268.875031,267.00,267.00,1766400,6.201327
1977-11-25,268.50,269.249908,267.249908,268.750092,923200,6.241974
1977-11-23,266.249908,269.249908,264.50,268.50,1737600,6.236166
1977-11-22,261.624969,266.249908,261.624969,266.249908,2008000,6.183905
1977-11-21,260.249908,261.00,259.00,260.50,958400,6.050358
1977-11-18,258.375031,260.875031,258.375031,260.249908,1542400,6.044549
1977-11-17,257.875031,259.249908,257.00,258.00,1083200,5.992293
1977-11-16,261.00,261.50,257.50,257.875031,1193600,5.989391
1977-11-15,258.249908,263.00,258.249908,261.00,1904000,6.061971
1977-11-14,260.00,260.00,258.124969,258.249908,1147200,5.998098
1977-11-11,259.50,260.750092,259.50,260.124969,1784000,6.041648
1977-11-10,252.750076,259.50,252.750076,259.249908,2387200,6.021323
1977-11-09,251.00,252.750076,250.624954,252.750076,1451200,5.870359
1977-11-08,252.00,252.375046,250.50,251.00,1444800,5.829712
1977-11-07,253.00,253.249924,251.50,252.00,1339200,5.852938
1977-11-04,250.375046,253.00,250.375046,253.00,2996800,5.876163
1977-11-03,249.624954,250.750076,249.00,250.00,2316800,5.806486
1977-11-02,253.375046,253.375046,249.00,249.624954,2948800,5.797775
1977-11-01,257.249908,257.624969,255.750076,255.750076,1611200,5.881972
1977-10-31,258.875031,259.249908,257.00,257.249908,950400,5.916466
1977-10-28,260.124969,260.124969,258.50,258.875031,833600,5.953842
1977-10-27,260.50,261.249908,259.00,260.249908,1652800,5.985463
1977-10-26,257.249908,261.00,257.00,260.50,3012800,5.991215
1977-10-25,257.249908,257.50,255.750076,257.249908,1969600,5.916466
1977-10-24,258.750092,259.624969,258.50,258.750092,1584000,5.950969
1977-10-21,257.750092,259.50,257.375031,258.750092,1494400,5.950969
1977-10-20,256.00,258.624969,255.624954,257.750092,1219200,5.92797
1977-10-19,257.375031,257.50,255.375046,256.00,835200,5.88772
1977-10-18,258.750092,259.249908,257.249908,257.375031,859200,5.919344
1977-10-17,257.875031,258.750092,257.124969,258.750092,828800,5.950969
1977-10-14,257.50,258.750092,256.750092,257.875031,1734400,5.930843
1977-10-13,255.249924,258.50,255.124954,257.50,1467200,5.922218
1977-10-12,256.00,256.00,254.124954,255.249924,1260800,5.870469
1977-10-11,257.624969,257.624969,256.249908,256.50,806400,5.899219
1977-10-10,257.249908,258.00,256.50,258.00,358400,5.933717
1977-10-07,257.875031,258.375031,256.750092,257.249908,1115200,5.916466
1977-10-06,257.375031,258.750092,257.375031,257.875031,920000,5.930843
1977-10-05,259.00,259.249908,257.00,257.375031,1273600,5.919344
1977-10-04,262.00,262.00,258.50,259.00,1345600,5.956716
1977-10-03,261.00,262.50,259.249908,262.50,1161600,6.037213
1977-09-30,260.375031,261.249908,259.624969,261.00,838400,6.002714
1977-09-29,259.624969,260.624969,259.624969,260.375031,1035200,5.988341
1977-09-28,258.249908,260.50,258.249908,259.50,1030400,5.968216
1977-09-27,259.50,259.750092,258.00,258.249908,1190400,5.939465
1977-09-26,257.00,260.00,256.750092,259.50,416000,5.968216
1977-09-23,257.624969,258.50,256.375031,257.00,1126400,5.910719
1977-09-22,256.249908,258.624969,256.00,257.624969,1240000,5.925092
1977-09-21,259.00,259.00,255.249924,256.249908,1214400,5.893467
1977-09-20,255.750076,259.00,255.624954,259.00,1446400,5.956716
1977-09-19,258.00,258.00,255.50,255.750076,1408000,5.881972
1977-09-16,262.50,262.50,259.124969,259.249908,1579200,5.962464
1977-09-15,263.124969,263.875031,261.750092,262.750092,864000,6.042964
1977-09-14,262.750092,264.249908,262.50,263.124969,664000,6.051586
1977-09-13,262.750092,263.375031,261.624969,262.750092,793600,6.042964
1977-09-12,262.750092,263.124969,261.249908,262.750092,1201600,6.042964
1977-09-09,265.249908,265.249908,262.750092,262.750092,1368000,6.042964
1977-09-08,267.750092,267.750092,265.249908,265.375031,1064000,6.103335
1977-09-07,268.375031,268.50,267.124969,267.875031,704000,6.160832
1977-09-06,268.50,268.624969,266.50,268.375031,816000,6.172332
1977-09-02,267.50,268.50,267.50,268.50,1027200,6.175206
1977-09-01,268.375031,269.00,266.750092,267.124969,836800,6.143582
1977-08-31,266.624969,268.750092,265.624969,268.375031,998400,6.172332
1977-08-30,269.50,270.875031,266.624969,266.624969,876800,6.132082
1977-08-29,267.750092,269.50,267.750092,269.50,939200,6.198205
1977-08-26,267.249908,267.875031,266.00,267.624969,1091200,6.155081
1977-08-25,268.00,268.750092,266.875031,267.249908,734400,6.146455
1977-08-24,270.124969,270.375031,267.124969,268.00,1000000,6.163706
1977-08-23,271.249908,272.00,269.50,270.124969,980800,6.212578
1977-08-22,269.124969,271.50,269.00,271.249908,888000,6.238451
1977-08-19,268.50,269.375031,267.249908,269.124969,908800,6.18958
1977-08-18,267.750092,271.249908,267.50,268.50,1147200,6.175206
1977-08-17,267.750092,270.124969,267.750092,268.750092,864000,6.180958
1977-08-16,269.249908,269.249908,267.50,267.750092,752000,6.157959
1977-08-15,266.00,269.375031,265.750092,269.375031,840000,6.195331
1977-08-12,266.124969,267.375031,265.50,266.00,676800,6.117709
1977-08-11,268.249908,268.750092,265.750092,266.124969,1097600,6.120583
1977-08-10,265.624969,268.249908,265.00,268.249908,984000,6.169454
1977-08-09,264.249908,266.249908,264.249908,265.624969,1270400,6.109083
1977-08-08,266.50,266.50,263.875031,264.00,1102400,6.071711
1977-08-05,269.00,269.624969,266.50,266.50,976000,6.129208
1977-08-04,269.00,269.00,266.624969,269.00,1952000,6.186705
1977-08-03,269.249908,270.50,268.249908,269.750092,1171200,6.146459
1977-08-02,269.624969,269.624969,268.624969,269.249908,740800,6.135062
1977-08-01,268.124969,270.750092,268.124969,269.750092,673600,6.146459
1977-07-29,267.00,268.124969,265.875031,268.124969,876800,6.10943
1977-07-28,267.50,268.50,266.249908,267.00,1148800,6.083797
1977-07-27,271.50,271.50,267.249908,267.50,1388800,6.095189
1977-07-26,273.249908,273.249908,271.249908,271.624969,952000,6.18918
1977-07-25,273.249908,274.249908,272.50,273.875031,988800,6.240449
1977-07-22,273.00,274.375031,272.624969,273.249908,1368000,6.226205
1977-07-21,273.00,273.249908,270.750092,273.00,1512000,6.220511
1977-07-20,274.750092,274.750092,272.624969,273.00,1404800,6.220511
1977-07-19,274.00,275.50,272.750092,274.875031,2142400,6.263235
1977-07-18,270.50,274.249908,270.50,274.00,3131200,6.243297
1977-07-15,262.124969,270.750092,262.124969,270.124969,3744000,6.155001
1977-07-13,259.124969,261.624969,259.124969,261.124969,936000,5.94993
1977-07-12,259.50,261.50,259.50,259.50,1072000,5.912903
1977-07-11,259.124969,259.875031,258.124969,259.875031,851200,5.921449
1977-07-08,261.50,262.249908,258.00,259.124969,1049600,5.904358
1977-07-07,259.875031,261.50,259.249908,261.50,1035200,5.958475
1977-07-06,261.50,261.750092,259.249908,259.875031,1612800,5.921449
1977-07-05,261.624969,263.624969,261.249908,261.50,920000,5.958475
1977-07-01,263.875031,263.875031,261.00,261.624969,1112000,5.961322
1977-06-30,265.249908,266.375031,264.00,264.00,1510400,6.015439
1977-06-29,264.124969,265.750092,261.50,265.249908,2177600,6.043919
1977-06-28,267.124969,268.875031,264.124969,264.124969,1864000,6.018287
1977-06-27,266.00,267.249908,265.00,267.124969,851200,6.086644
1977-06-24,262.375031,266.50,262.375031,266.00,1744000,6.061011
1977-06-23,260.375031,262.249908,260.375031,262.00,1472000,5.969868
1977-06-22,259.750092,260.375031,259.124969,260.375031,1393600,5.932842
1977-06-21,260.00,261.249908,259.124969,259.750092,1945600,5.918602
1977-06-20,257.875031,260.249908,257.875031,260.00,1059200,5.924296
1977-06-17,257.249908,258.750092,256.875031,257.50,987200,5.867332
1977-06-16,258.375031,258.375031,255.249924,257.249908,2136000,5.861633
1977-06-15,258.50,259.875031,257.00,258.750092,2424000,5.895816
1977-06-14,254.124954,258.50,254.124954,258.50,2203200,5.890118
1977-06-13,251.750076,253.750076,251.750076,253.50,785600,5.776189
1977-06-10,251.249924,252.249924,250.50,251.624954,934400,5.733465
1977-06-09,252.875046,253.50,251.249924,251.249924,1030400,5.724919
1977-06-08,252.875046,253.750076,252.249924,252.875046,1468800,5.761949
1977-06-07,250.50,253.00,249.624954,252.875046,404800,5.761949
1977-06-06,250.750076,252.00,250.00,250.50,1201600,5.707832
1977-06-03,247.375046,250.750076,247.375046,250.750076,1444800,5.71353
1977-06-02,248.00,248.375046,246.124954,246.50,1529600,5.616689
1977-06-01,246.00,249.00,246.00,248.00,1812800,5.650867
1977-05-31,245.249924,246.624954,244.50,245.50,1046400,5.593903
1977-05-27,249.00,249.249924,245.00,245.249924,1494400,5.588205
1977-05-26,247.124954,249.124954,246.750076,249.00,1014400,5.673653
1977-05-25,247.50,248.375046,245.875046,247.124954,1200000,5.630929
1977-05-24,245.375046,248.124954,245.375046,247.50,1926400,5.639474
1977-05-23,249.624954,249.624954,245.249924,245.375046,2132800,5.591056
1977-05-20,251.00,251.00,249.375046,249.875046,2232000,5.693592
1977-05-19,254.00,254.50,252.249924,252.249924,1004800,5.747705
1977-05-18,255.375046,256.50,253.750076,254.00,1609600,5.787582
1977-05-17,253.249924,255.375046,251.750076,255.375046,1472000,5.818913
1977-05-16,253.249924,255.124954,253.249924,253.249924,1283200,5.770491
1977-05-13,252.375046,254.249924,252.00,253.249924,1222400,5.770491
1977-05-12,252.750076,252.875046,250.50,252.375046,1739200,5.750556
1977-05-11,255.249924,255.50,251.624954,252.750076,1536000,5.759101
1977-05-10,255.249924,257.249908,255.124954,255.249924,1291200,5.816062
1977-05-09,256.249908,257.00,253.624954,255.249924,1361600,5.816062
1977-05-06,260.00,260.00,256.00,256.249908,1692800,5.838848
1977-05-05,262.00,262.00,259.50,260.50,1441600,5.935689
1977-05-04,261.249908,263.750092,260.375031,262.875031,1323200,5.932841
1977-05-03,260.00,262.00,259.50,261.249908,1382400,5.896164
1977-05-02,258.750092,260.00,257.375031,260.00,1182400,5.867955
1977-04-29,259.750092,259.750092,257.124969,258.750092,1304000,5.839745
1977-04-28,261.249908,261.624969,259.249908,259.750092,1904000,5.862315
1977-04-27,259.50,262.00,259.249908,261.249908,1544000,5.896164
1977-04-26,258.249908,260.50,257.50,259.50,1529600,5.85667
1977-04-25,258.00,259.624969,256.50,258.249908,2467200,5.828457
1977-04-22,263.249908,263.249908,257.50,258.00,3444800,5.822817
1977-04-21,270.00,270.50,263.50,264.00,2872000,5.958231
1977-04-20,271.124969,271.50,269.875031,270.00,1820800,6.093645
1977-04-19,272.00,272.875031,270.750092,271.124969,1209600,6.119035
1977-04-18,272.50,272.624969,271.375031,272.00,1276800,6.138783
1977-04-15,272.00,272.50,270.124969,272.50,2112000,6.150068
1977-04-14,273.750092,275.50,271.249908,272.00,2072000,6.138783
1977-04-13,278.00,278.00,269.00,273.750092,3809600,6.178281
1977-04-12,276.624969,279.249908,275.624969,278.750092,1635200,6.291127
1977-04-11,276.750092,277.249908,273.750092,276.624969,1408000,6.243165
1977-04-07,275.50,276.875031,275.00,276.750092,800000,6.245988
1977-04-06,274.50,275.50,274.249908,275.50,1246400,6.217775
1977-04-05,275.750092,276.750092,274.50,274.50,1766400,6.195206
1977-04-04,278.00,278.124969,275.624969,275.750092,923200,6.223419
1977-04-01,276.50,278.50,276.50,278.00,1702400,6.274198
1977-03-31,276.624969,278.50,275.750092,276.50,971200,6.240344
1977-03-30,280.50,280.50,275.750092,276.624969,2430400,6.243165
1977-03-29,279.50,281.249908,279.50,280.624969,915200,6.333441
1977-03-28,277.50,279.50,277.50,279.249908,1163200,6.302407
1977-03-25,280.124969,280.750092,277.50,277.50,1329600,6.262913
1977-03-24,282.50,282.624969,279.624969,280.124969,1540800,6.322156
1977-03-23,285.50,285.624969,282.50,282.50,1886400,6.375758
1977-03-22,283.249908,285.50,282.50,285.50,1657600,6.443466
1977-03-21,283.50,284.00,282.50,283.249908,822400,6.392683
1977-03-18,283.50,284.750092,282.624969,283.50,1339200,6.398328
1977-03-17,284.00,284.124969,282.50,283.50,1380800,6.398328
1977-03-16,285.249908,285.624969,283.624969,284.00,2099200,6.409612
1977-03-15,284.00,286.124969,284.00,285.249908,1356800,6.437821
1977-03-14,283.249908,285.00,282.50,284.00,1136000,6.409612
1977-03-11,284.375031,284.375031,282.249908,283.249908,1500800,6.392683
1977-03-10,279.624969,284.50,278.750092,284.50,2286400,6.420897
1977-03-09,280.124969,280.124969,279.624969,279.624969,4632000,6.310872
1977-03-08,280.50,281.249908,280.124969,280.124969,1992000,6.322156
1977-03-07,278.00,280.50,278.00,280.50,1228800,6.33062
1977-03-04,278.249908,279.00,276.50,278.00,2107200,6.274198
1977-03-03,276.750092,278.50,276.750092,278.249908,1529600,6.279838
1977-03-02,277.00,277.50,276.375031,276.50,1147200,6.240344
1977-03-01,276.124969,277.750092,276.124969,277.00,1408000,6.251629
1977-02-28,275.50,276.00,275.375031,276.00,828800,6.22906
1977-02-25,275.50,276.124969,275.375031,275.50,1366400,6.217775
1977-02-24,276.00,276.00,275.249908,275.50,830400,6.217775
1977-02-23,275.750092,276.624969,275.124969,276.249908,1614400,6.2347
1977-02-22,275.00,277.00,275.00,275.750092,1788800,6.223419
1977-02-18,270.50,270.875031,269.00,270.124969,1073600,6.096466
1977-02-17,271.50,271.875031,269.375031,270.50,1112000,6.10493
1977-02-16,272.249908,274.00,271.00,271.50,1700800,6.127499
1977-02-15,274.249908,274.50,271.750092,272.249908,1560000,6.144424
1977-02-14,267.750092,274.249908,267.750092,274.249908,1720000,6.189562
1977-02-11,269.00,269.624969,267.00,267.00,1246400,6.025938
1977-02-10,268.00,270.00,267.624969,269.00,1324800,6.071076
1977-02-09,270.00,270.249908,266.00,268.00,1601600,6.048507
1977-02-08,270.50,272.124969,269.50,270.00,1420800,6.093645
1977-02-07,269.00,270.50,268.50,270.50,1083200,6.10493
1977-02-04,271.124969,272.249908,268.124969,269.00,1433600,6.071076
1977-02-03,271.750092,271.750092,269.750092,271.124969,1302400,6.119035
1977-02-02,276.50,276.750092,273.50,274.249908,1342400,6.133139
1977-02-01,275.249908,277.875031,275.249908,276.50,1401600,6.183458
1977-01-31,272.50,275.249908,271.50,275.249908,1228800,6.155502
1977-01-28,268.750092,274.249908,268.750092,272.50,1390400,6.094005
1977-01-27,268.249908,269.50,267.249908,268.50,1140800,6.004552
1977-01-26,269.50,269.50,267.249908,268.249908,1684800,5.998959
1977-01-25,271.750092,273.00,269.00,269.750092,1934400,6.032508
1977-01-24,274.00,276.00,271.249908,271.750092,1859200,6.077235
1977-01-21,273.00,275.50,271.00,274.00,2238400,6.12755
1977-01-20,277.50,279.00,272.375031,273.00,1657600,6.105187
1977-01-19,275.249908,279.624969,274.750092,277.50,1902400,6.205822
1977-01-18,273.00,275.750092,271.249908,275.249908,2036800,6.155502
1977-01-17,270.50,273.00,270.00,273.00,1979200,6.105187
1977-01-14,270.50,271.00,268.249908,270.50,1812800,6.049279
1977-01-13,269.00,271.249908,269.00,270.50,1470400,6.049279
1977-01-12,269.00,269.00,266.124969,269.00,1817600,6.015734
1977-01-11,271.249908,272.00,268.00,269.00,1233600,6.015734
1977-01-10,272.00,273.00,269.124969,271.249908,1209600,6.066049
1977-01-07,274.00,274.124969,271.624969,272.00,1072000,6.082824
1977-01-06,274.00,276.50,273.750092,274.00,1035200,6.12755
1977-01-05,273.00,274.750092,271.750092,274.00,1182400,6.12755
1977-01-04,276.50,277.249908,272.375031,273.00,1443200,6.105187
1977-01-03,276.50,280.50,276.50,276.50,1118400,6.183458
1976-12-31,280.50,282.00,279.00,279.124969,1126400,6.242162
1976-12-30,277.249908,280.50,277.249908,280.50,1009600,6.272912
1976-12-29,278.50,279.00,276.50,276.50,942400,6.183458
1976-12-28,277.750092,280.124969,277.750092,278.50,1915200,6.228185
1976-12-27,273.50,278.00,273.50,277.50,1124800,6.205822
1976-12-23,270.249908,271.750092,270.249908,271.624969,1251200,6.074437
1976-12-22,270.375031,272.375031,270.124969,270.249908,1412800,6.043686
1976-12-21,265.750092,270.375031,265.249908,270.375031,1708800,6.046484
1976-12-20,265.00,266.249908,264.750092,265.750092,830400,5.943055
1976-12-17,267.249908,269.249908,265.00,265.00,1011200,5.92628
1976-12-16,268.750092,268.875031,267.00,267.249908,1356800,5.976596
1976-12-15,269.875031,270.50,267.750092,268.750092,1264000,6.010145
1976-12-14,270.00,270.50,268.249908,269.875031,1652800,6.035302
1976-12-13,271.00,271.249908,269.50,270.00,1147200,6.038097
1976-12-10,271.50,272.624969,270.00,271.00,1116800,6.06046
1976-12-09,272.750092,274.124969,271.50,271.50,1368000,6.071642
1976-12-08,270.750092,273.00,270.750092,272.750092,1219200,6.099598
1976-12-07,273.00,273.750092,270.750092,270.750092,1371200,6.054871
1976-12-06,272.50,274.50,272.50,273.00,1028800,6.105187
1976-12-03,270.249908,272.00,270.249908,272.00,1152000,6.082824
1976-12-02,272.00,273.875031,269.50,269.50,1278400,6.026915
1976-12-01,271.00,273.875031,269.50,269.50,1278400,6.026915
1976-11-30,271.375031,271.624969,269.249908,271.00,889600,6.06046
1976-11-29,274.00,274.00,271.124969,271.375031,1508800,6.068847
1976-11-26,272.750092,275.50,272.750092,274.124969,868800,6.130345
1976-11-24,270.00,272.50,270.00,272.249908,673600,6.088412
1976-11-23,271.50,271.750092,269.249908,269.375031,803200,6.024121
1976-11-22,270.00,273.00,269.50,271.50,1182400,6.071642
1976-11-19,270.750092,270.750092,268.249908,270.00,1216000,6.038097
1976-11-18,268.00,271.375031,268.00,271.00,1539200,6.06046
1976-11-17,263.50,267.50,262.750092,267.50,1329600,5.982189
1976-11-16,264.249908,266.249908,263.50,263.50,1417600,5.892735
1976-11-15,262.00,265.00,260.50,264.249908,1753600,5.909506
1976-11-12,264.50,264.50,261.249908,262.00,1262400,5.85919
1976-11-11,261.00,264.875031,260.187531,264.50,710400,5.915099
1976-11-10,260.249908,261.875031,258.875031,261.00,1185600,5.836827
1976-11-09,259.50,260.624969,257.50,260.249908,1444800,5.820052
1976-11-08,261.750092,261.750092,257.50,259.50,2337600,5.803282
1976-11-05,267.375031,267.750092,262.00,262.249908,1424000,5.864779
1976-11-04,268.00,269.375031,266.249908,267.375031,1201600,5.979394
1976-11-03,270.750092,270.750092,265.750092,268.00,1825600,5.943051
1976-11-01,271.750092,272.50,270.124969,271.249908,1499200,6.01512
1976-10-29,266.50,272.00,266.50,271.750092,1694400,6.026211
1976-10-28,266.00,268.375031,265.249908,266.50,1273600,5.909788
1976-10-27,263.50,266.00,261.50,266.00,1374400,5.8987
1976-10-26,259.875031,263.50,259.875031,263.50,1326400,5.843261
1976-10-25,256.50,259.750092,255.50,259.50,1192000,5.754559
1976-10-22,257.249908,257.249908,253.00,256.50,1763200,5.688032
1976-10-21,263.50,264.00,256.50,257.249908,1680000,5.704662
1976-10-20,263.50,264.750092,263.50,263.50,1084800,5.843261
1976-10-19,263.624969,265.50,261.50,263.50,1816000,5.843261
1976-10-18,262.750092,265.249908,262.750092,263.624969,1448000,5.846032
1976-10-15,264.50,265.375031,262.50,262.50,2555200,5.821085
1976-10-14,271.50,271.50,263.50,264.50,2409600,5.865437
1976-10-13,271.750092,273.249908,269.750092,272.50,2614400,6.042841
1976-10-12,278.00,279.124969,271.00,271.750092,1894400,6.026211
1976-10-11,278.249908,278.750092,277.249908,278.00,1006400,6.164807
1976-10-08,281.249908,281.624969,277.50,278.249908,1481600,6.170349
1976-10-07,279.50,281.875031,278.00,281.249908,1627200,6.236875
1976-10-06,279.00,280.375031,276.50,279.50,1694400,6.19807
1976-10-05,280.00,281.00,277.750092,279.00,1491200,6.186982
1976-10-04,280.50,281.00,279.124969,280.00,929600,6.209158
1976-10-01,281.375031,283.249908,278.750092,280.50,1460800,6.220246
1976-09-30,281.50,283.50,280.750092,281.375031,1008000,6.23965
1976-09-29,283.875031,285.00,280.00,281.50,1702400,6.242421
1976-09-28,286.750092,287.50,282.750092,283.875031,1417600,6.295089
1976-09-27,284.50,287.50,284.50,286.750092,841600,6.358845
1976-09-24,284.249908,285.50,283.375031,283.750092,944000,6.292318
1976-09-23,285.50,286.124969,284.00,284.249908,1347200,6.303402
1976-09-22,287.750092,288.50,285.00,285.50,1846400,6.331123
1976-09-21,284.624969,287.750092,284.624969,287.750092,1369600,6.38102
1976-09-20,284.00,286.750092,283.50,284.249908,1294400,6.303402
1976-09-17,284.00,285.624969,282.50,284.00,1921600,6.29786
1976-09-16,278.249908,284.00,277.750092,284.00,1529600,6.29786
1976-09-15,278.00,279.50,277.124969,278.249908,987200,6.170349
1976-09-14,277.624969,278.50,277.00,278.00,585600,6.164807
1976-09-13,279.50,280.124969,277.624969,277.624969,969600,6.15649
1976-09-10,278.00,279.624969,277.50,279.50,673600,6.19807
1976-09-09,277.50,279.00,277.50,278.00,835200,6.164807
1976-09-08,280.00,280.124969,277.00,277.00,1512000,6.142631
1976-09-07,278.50,280.124969,278.00,280.00,1363200,6.209158
1976-09-03,276.375031,278.50,275.750092,278.50,632000,6.175894
1976-09-02,276.875031,278.00,276.00,276.375031,884800,6.128772
1976-09-01,273.624969,277.249908,273.249908,276.875031,868800,6.13986
1976-08-31,272.249908,274.750092,272.124969,273.624969,936000,6.067788
1976-08-30,270.00,272.750092,270.00,272.249908,785600,6.037295
1976-08-27,268.875031,270.375031,267.750092,269.750092,752000,5.98186
1976-08-26,272.00,272.00,268.50,268.875031,1060800,5.962455
1976-08-25,269.50,272.750092,268.750092,272.00,1102400,6.031753
1976-08-24,273.50,273.750092,269.50,269.50,905600,5.976314
1976-08-23,273.00,273.50,270.875031,273.50,896000,6.065017
1976-08-20,275.124969,275.124969,272.249908,273.00,793600,6.053929
1976-08-19,279.50,279.624969,274.624969,275.249908,902400,6.103822
1976-08-18,280.00,280.50,278.50,279.50,777600,6.19807
1976-08-17,279.375031,280.750092,279.249908,280.00,1160000,6.209158
1976-08-16,278.249908,280.00,277.50,279.375031,1417600,6.195299
1976-08-13,277.50,278.875031,277.50,278.249908,464000,6.170349
1976-08-12,277.375031,278.00,275.875031,277.50,803200,6.153719
1976-08-11,278.50,279.750092,277.249908,277.375031,1382400,6.150948
1976-08-10,274.50,278.50,274.50,278.50,990400,6.175894
1976-08-09,275.249908,275.249908,274.249908,274.50,657600,6.087192
1976-08-06,274.624969,275.249908,274.249908,275.249908,657600,6.103822
1976-08-05,275.624969,275.624969,274.249908,274.624969,646400,6.089963
1976-08-04,276.00,277.50,276.00,276.750092,1344000,6.087193
1976-08-03,271.750092,275.875031,271.50,275.875031,984000,6.067945
1976-08-02,272.124969,272.875031,271.00,271.750092,593600,5.977216
1976-07-30,273.00,273.50,271.750092,272.124969,825600,5.985462
1976-07-29,273.00,273.750092,272.249908,273.00,790400,6.004708
1976-07-28,272.249908,273.124969,270.875031,273.00,771200,6.004708
1976-07-27,275.50,275.50,272.00,272.249908,1174400,5.98821
1976-07-26,273.750092,275.50,273.750092,275.50,883200,6.059697
1976-07-23,272.50,273.875031,272.00,273.00,899200,6.004708
1976-07-22,271.00,272.50,270.249908,272.50,688000,5.993711
1976-07-21,270.50,272.50,270.50,271.00,1056000,5.960718
1976-07-20,272.00,272.750092,268.00,270.50,1776000,5.94972
1976-07-19,274.249908,275.50,272.00,272.00,1684800,5.982713
1976-07-16,276.249908,276.375031,272.750092,274.249908,2993600,6.0322
1976-07-15,276.624969,279.50,276.00,276.249908,1817600,6.076191
1976-07-14,277.624969,280.375031,276.624969,276.624969,1596800,6.084441
1976-07-13,279.750092,280.375031,276.750092,277.624969,1368000,6.106436
1976-07-12,278.00,280.00,277.124969,279.750092,1003200,6.153178
1976-07-09,276.750092,279.00,276.750092,278.00,1046400,6.114685
1976-07-08,278.00,279.375031,276.00,276.50,1211200,6.081692
1976-07-07,275.00,278.00,274.624969,278.00,900800,6.114685
1976-07-06,276.00,277.249908,274.50,275.00,1051200,6.048699
1976-07-02,274.50,276.00,274.50,276.00,792000,6.070694
1976-07-01,276.750092,278.00,273.750092,274.50,1457600,6.037701
1976-06-30,276.249908,278.875031,276.249908,276.750092,928000,6.087193
1976-06-29,273.624969,276.00,273.50,275.50,905600,6.059697
1976-06-28,274.50,276.00,273.624969,273.624969,1004800,6.018455
1976-06-25,275.249908,276.750092,274.00,274.50,1499200,6.037701
1976-06-24,272.00,275.249908,271.50,275.249908,1960000,6.054196
1976-06-23,268.750092,272.00,268.375031,272.00,1676800,5.982713
1976-06-22,270.50,272.875031,268.50,268.750092,1657600,5.91123
1976-06-21,266.50,270.50,266.50,270.50,1422400,5.94972
1976-06-18,269.00,270.00,266.00,266.00,1734400,5.850741
1976-06-17,263.624969,269.00,263.624969,269.00,2014400,5.916727
1976-06-16,259.00,263.00,259.00,262.249908,1793600,5.768257
1976-06-15,260.249908,260.50,257.750092,259.00,1272000,5.696775
1976-06-14,259.00,260.750092,259.00,260.249908,1748800,5.724267
1976-06-11,255.50,257.875031,254.750076,257.750092,1091200,5.669283
1976-06-10,253.750076,255.750076,253.750076,255.50,931200,5.619791
1976-06-09,253.00,255.124954,252.750076,253.249924,812800,5.5703
1976-06-08,253.375046,254.624954,252.50,253.00,998400,5.564803
1976-06-07,253.00,253.624954,252.00,253.375046,844800,5.573052
1976-06-04,256.00,256.249908,252.50,253.00,820800,5.564803
1976-06-03,257.50,258.50,255.750076,256.00,971200,5.630789
1976-06-02,254.00,258.249908,253.875046,257.50,1142400,5.663782
1976-06-01,256.50,256.50,253.249924,254.00,780800,5.586798
1976-05-28,253.50,257.249908,253.50,256.624969,1096000,5.644535
1976-05-27,250.00,254.00,249.875046,253.249924,1057600,5.5703
1976-05-26,251.00,252.750076,249.50,250.00,723200,5.498817
1976-05-25,249.750076,251.50,248.50,251.00,1392000,5.520812
1976-05-24,253.00,253.00,249.124954,249.750076,1112000,5.49332
1976-05-21,257.00,257.50,253.50,253.50,724800,5.575801
1976-05-20,253.750076,257.624969,253.750076,257.00,771200,5.652784
1976-05-19,253.50,255.249924,253.50,253.750076,1051200,5.581301
1976-05-18,253.00,254.249924,253.00,253.00,753600,5.564803
1976-05-17,252.249924,253.750076,251.50,252.249924,630400,5.548305
1976-05-14,255.00,255.00,252.124954,252.249924,681600,5.548305
1976-05-13,257.00,257.00,255.375046,255.50,675200,5.619791
1976-05-12,256.50,257.249908,256.00,257.00,958400,5.652784
