yearID,round,playerID,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
1933,WS,daviski01,NY1,NL,5,19,1,7,1,0,0,0,0,0,0,3,0,0,1,0,0
1933,WS,fitzsfr01,NY1,NL,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,WS,hubbeca01,NY1,NL,2,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1933,WS,jackstr01,NY1,NL,5,18,3,4,1,0,0,2,0,0,1,3,0,0,2,0,1
1933,WS,luquedo01,NY1,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,WS,mancugu01,NY1,NL,5,17,2,2,1,0,0,2,0,0,3,0,1,0,1,0,1
1933,WS,moorejo02,NY1,NL,5,22,1,5,1,0,0,1,0,0,1,3,0,0,0,0,0
1933,WS,odoulle01,NY1,NL,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1933,WS,ottme01,NY1,NL,5,18,3,7,0,0,2,4,0,1,4,4,1,0,0,0,0
1933,WS,peelho01,NY1,NL,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,WS,ryanbl01,NY1,NL,5,18,0,5,0,0,0,1,0,0,1,5,0,0,1,0,0
1933,WS,schumha02,NY1,NL,2,7,0,2,0,0,0,3,0,0,0,3,0,0,0,0,1
1933,WS,terrybi01,NY1,NL,5,22,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0
1934,WS,aukerel01,DET,AL,2,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1934,WS,bridgto01,DET,AL,3,7,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0
1934,WS,cochrmi01,DET,AL,7,28,2,6,1,0,0,1,0,0,4,3,0,0,1,0,1
1934,WS,crowdal01,DET,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,doljafr01,DET,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,foxpe01,DET,AL,7,28,1,8,6,0,0,2,0,0,1,4,1,0,0,0,0
1934,WS,gehrich01,DET,AL,7,29,5,11,1,0,1,2,1,0,3,0,0,0,1,0,0
1934,WS,gosligo01,DET,AL,7,29,2,7,1,0,0,2,0,1,3,1,2,0,1,0,0
1934,WS,greenha01,DET,AL,7,28,4,9,2,1,1,7,1,0,4,9,0,0,0,0,0
1934,WS,haywora01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,hogsech01,DET,AL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,WS,marbefi01,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,owenma01,DET,AL,7,29,0,2,0,0,0,1,1,0,0,5,0,1,0,0,0
1934,WS,rogelbi01,DET,AL,7,29,3,8,1,0,0,4,1,0,1,4,0,0,0,0,0
1934,WS,rowesc01,DET,AL,3,7,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0
1934,WS,walkege02,DET,AL,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1934,WS,whitejo01,DET,AL,7,23,6,3,0,0,0,0,1,2,8,4,0,1,0,0,0
1934,WS,carlete01,SLN,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,colliri02,SLN,NL,7,30,4,11,1,0,0,3,0,1,1,2,0,0,0,0,0
1934,WS,crawfpa01,SLN,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,davissp01,SLN,NL,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1934,WS,deandi01,SLN,NL,4,12,3,3,2,0,0,1,0,0,0,3,0,0,0,0,0
1934,WS,deanpa01,SLN,NL,2,6,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0
1934,WS,delanbi02,SLN,NL,7,29,3,5,3,0,1,4,0,0,2,8,0,0,0,0,1
1934,WS,durocle01,SLN,NL,7,27,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1934,WS,friscfr01,SLN,NL,7,31,2,6,1,0,0,4,0,1,0,1,0,0,1,0,1
1934,WS,fullich01,SLN,NL,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,haineje01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,hallabi01,SLN,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,WS,martipe01,SLN,NL,7,31,8,11,3,1,0,4,2,1,3,3,0,0,0,0,0
1934,WS,medwijo01,SLN,NL,7,29,4,11,0,1,1,5,0,0,1,7,0,0,0,0,1
1934,WS,mooneji01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,orsater01,SLN,NL,7,22,3,7,0,1,0,2,0,1,3,1,0,1,0,0,0
1934,WS,rothrja01,SLN,NL,7,30,3,7,3,1,0,6,0,0,1,2,0,0,2,0,1
1934,WS,vanceda01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,WS,walkebi01,SLN,NL,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1934,WS,whitebu01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,WS,aukerel01,DET,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1935,WS,bridgto01,DET,AL,2,8,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0
1935,WS,cliftfl01,DET,AL,4,16,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1935,WS,cochrmi01,DET,AL,6,24,3,7,1,0,0,1,0,0,4,1,0,0,0,0,0
1935,WS,crowdal01,DET,AL,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1935,WS,foxpe01,DET,AL,6,26,1,10,3,1,0,4,0,0,0,1,0,0,0,0,0
1935,WS,gehrich01,DET,AL,6,24,4,9,3,0,0,4,1,0,2,1,0,0,1,0,0
1935,WS,gosligo01,DET,AL,6,22,2,6,1,0,0,3,0,0,5,0,2,0,0,0,0
1935,WS,greenha01,DET,AL,2,6,1,1,0,0,1,2,0,0,1,0,0,1,0,0,1
1935,WS,hogsech01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,WS,owenma01,DET,AL,6,20,2,1,0,0,0,1,0,0,2,3,1,1,1,0,0
1935,WS,rogelbi01,DET,AL,6,24,1,7,2,0,0,1,0,1,2,5,0,0,0,0,1
1935,WS,rowesc01,DET,AL,3,8,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1935,WS,walkege02,DET,AL,3,4,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1935,WS,whitejo01,DET,AL,5,19,3,5,0,0,0,1,0,0,5,7,0,0,0,0,0
1935,WS,carlete01,CHN,NL,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1935,WS,cavarph01,CHN,NL,6,24,1,3,0,0,0,0,0,1,0,5,0,0,1,0,0
1935,WS,demarfr02,CHN,NL,6,24,2,6,1,0,2,2,0,0,1,4,0,0,0,0,1
1935,WS,frencla01,CHN,NL,2,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1935,WS,galanau01,CHN,NL,6,25,2,4,1,0,0,2,0,0,2,2,0,0,0,0,0
1935,WS,hackst01,CHN,NL,6,22,2,5,1,1,0,0,1,0,2,2,0,0,0,0,1
1935,WS,hartnga01,CHN,NL,6,24,1,7,0,0,1,2,0,0,0,3,0,0,1,0,2
1935,WS,henshro01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,WS,hermabi01,CHN,NL,6,24,3,8,2,1,1,6,0,0,0,2,0,0,1,0,1
1935,WS,jurgebi01,CHN,NL,6,16,3,4,0,0,0,1,0,0,4,4,0,1,0,0,0
1935,WS,kleinch01,CHN,NL,5,12,2,4,0,0,1,2,0,0,0,2,0,0,0,0,0
1935,WS,kowalfa01,CHN,NL,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,WS,leebi02,CHN,NL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
1935,WS,lindsfr01,CHN,NL,4,15,0,3,1,0,0,0,0,1,1,1,0,0,1,0,1
1935,WS,odeake01,CHN,NL,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1935,WS,rootch01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,WS,stephwa01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1935,WS,warnelo01,CHN,NL,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,crosefr01,NYA,AL,6,26,5,7,2,0,0,3,0,0,3,5,0,0,0,0,0
1936,WS,dickebi01,NYA,AL,6,25,5,3,0,0,1,5,0,0,3,4,0,0,0,0,0
1936,WS,dimagjo01,NYA,AL,6,26,3,9,3,0,0,3,0,0,1,3,0,0,1,0,1
1936,WS,gehrilo01,NYA,AL,6,24,5,7,1,0,2,7,0,1,3,2,0,1,0,0,0
1936,WS,gomezle01,NYA,AL,2,8,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0
1936,WS,hadlebu01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,WS,johnsro02,NYA,AL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,WS,lazzeto01,NYA,AL,6,20,4,5,0,0,1,7,0,0,4,4,0,0,1,0,0
1936,WS,malonpa02,NYA,AL,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,murphjo04,NYA,AL,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1936,WS,pearsmo01,NYA,AL,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,powelja03,NYA,AL,6,22,8,10,1,0,1,5,1,1,4,4,0,0,0,0,1
1936,WS,rolfere01,NYA,AL,6,25,5,10,0,0,0,4,0,1,3,1,0,0,1,0,0
1936,WS,ruffire01,NYA,AL,3,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1936,WS,seedsbo01,NYA,AL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,WS,selkige01,NYA,AL,6,24,6,8,0,1,2,3,0,1,4,4,1,0,0,0,0
1936,WS,bartedi01,NY1,NL,6,21,5,8,3,0,1,3,0,0,4,4,0,0,2,0,0
1936,WS,castlsl01,NY1,NL,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,coffmdi01,NY1,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,danniha01,NY1,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,WS,daviski01,NY1,NL,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,fitzsfr01,NY1,NL,2,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,WS,gablefr01,NY1,NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1936,WS,gumbeha01,NY1,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,hubbeca01,NY1,NL,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,jackstr01,NY1,NL,6,21,1,4,0,0,0,1,0,0,1,3,0,0,0,0,0
1936,WS,koenima01,NY1,NL,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,WS,leibeha01,NY1,NL,2,6,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
1936,WS,leslisa01,NY1,NL,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,mancugu01,NY1,NL,6,19,3,5,2,0,0,1,0,0,3,3,1,0,1,0,1
1936,WS,mayoed01,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,moorejo02,NY1,NL,6,28,4,6,2,0,1,1,0,1,1,4,0,0,0,0,0
1936,WS,ottme01,NY1,NL,6,23,4,7,2,0,1,3,0,0,3,1,0,0,0,0,1
1936,WS,ripplji01,NY1,NL,5,12,2,4,0,0,1,3,0,1,3,3,0,0,2,0,0
1936,WS,schumha02,NY1,NL,2,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
1936,WS,smithal03,NY1,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,WS,terrybi01,NY1,NL,6,25,1,6,0,0,0,5,0,0,1,4,0,0,1,0,0
1936,WS,whitebu01,NY1,NL,6,21,1,1,0,0,0,2,0,1,1,3,0,0,0,0,0
1937,WS,andreiv01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,crosefr01,NYA,AL,5,21,2,1,0,0,0,0,0,0,3,2,0,0,0,0,1
1937,WS,dickebi01,NYA,AL,5,19,3,4,0,1,0,3,0,0,2,2,0,0,0,0,0
1937,WS,dimagjo01,NYA,AL,5,22,2,6,0,0,1,4,0,0,0,3,0,0,0,0,0
1937,WS,gehrilo01,NYA,AL,5,17,4,5,1,1,1,3,0,0,5,4,1,0,0,0,0
1937,WS,gomezle01,NYA,AL,2,6,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0
1937,WS,hadlebu01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,hoagmy01,NYA,AL,5,20,4,6,1,0,1,2,0,0,0,1,0,0,1,0,1
1937,WS,lazzeto01,NYA,AL,5,15,3,6,0,1,1,2,0,0,3,3,3,1,0,0,0
1937,WS,murphjo04,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,pearsmo01,NYA,AL,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1937,WS,powelja03,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,rolfere01,NYA,AL,5,20,3,6,2,1,0,1,0,0,3,2,0,0,1,0,0
1937,WS,ruffire01,NYA,AL,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1
1937,WS,selkige01,NYA,AL,5,19,5,5,1,0,0,6,0,0,2,0,0,0,0,0,0
1937,WS,wickeke01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,bartedi01,NY1,NL,5,21,3,5,1,0,0,1,0,0,0,3,0,0,0,0,0
1937,WS,bergewa01,NY1,NL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,brenndo01,NY1,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,chiozlo01,NY1,NL,2,7,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1937,WS,coffmdi01,NY1,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,danniha01,NY1,NL,3,12,0,3,1,0,0,2,0,0,0,2,0,0,0,0,0
1937,WS,gumbeha01,NY1,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,hubbeca01,NY1,NL,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1937,WS,leibeha01,NY1,NL,3,11,2,4,0,0,0,2,0,0,1,1,0,0,0,0,0
1937,WS,leslisa01,NY1,NL,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1937,WS,mancugu01,NY1,NL,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1937,WS,mccarjo03,NY1,NL,5,19,1,4,1,0,0,1,0,0,1,2,0,0,0,0,0
1937,WS,meltocl01,NY1,NL,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1937,WS,moorejo02,NY1,NL,5,23,1,9,1,0,0,1,0,0,0,1,0,0,0,0,0
1937,WS,ottme01,NY1,NL,5,20,1,4,0,0,1,3,0,0,1,4,0,0,0,0,0
1937,WS,ripplji01,NY1,NL,5,17,2,5,0,0,0,0,0,1,3,1,0,0,0,0,0
1937,WS,ryanbl01,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,schumha02,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1937,WS,smithal03,NY1,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,WS,whitebu01,NY1,NL,5,16,1,4,2,0,0,0,1,0,2,0,1,0,0,0,0
1938,WS,crosefr01,NYA,AL,4,16,1,4,2,1,1,6,0,1,2,4,0,1,0,0,0
1938,WS,dickebi01,NYA,AL,4,15,2,6,0,0,1,2,1,0,1,0,0,0,0,0,1
1938,WS,dimagjo01,NYA,AL,4,15,4,4,0,0,1,2,0,0,1,1,0,0,0,0,0
1938,WS,gehrilo01,NYA,AL,4,14,4,4,0,0,0,0,0,0,2,3,0,0,0,0,0
1938,WS,gomezle01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,gordojo01,NYA,AL,4,15,3,6,2,0,1,6,1,0,1,3,1,0,0,0,0
1938,WS,henrito01,NYA,AL,4,16,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0
1938,WS,hoagmy01,NYA,AL,2,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1938,WS,murphjo04,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,pearsmo01,NYA,AL,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,WS,powelja03,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,rolfere01,NYA,AL,4,18,0,3,0,0,0,1,1,0,0,3,0,0,0,0,0
1938,WS,ruffire01,NYA,AL,2,6,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1938,WS,selkige01,NYA,AL,3,10,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0
1938,WS,bryancl01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1938,WS,carlete01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,cavarph01,CHN,NL,4,13,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0
1938,WS,colliri02,CHN,NL,4,15,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1938,WS,deandi01,CHN,NL,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,demarfr02,CHN,NL,3,10,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
1938,WS,frencla01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,galanau01,CHN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1938,WS,hackst01,CHN,NL,4,17,3,8,1,0,0,1,0,1,1,2,0,0,0,0,2
1938,WS,hartnga01,CHN,NL,3,11,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
1938,WS,hermabi01,CHN,NL,4,16,1,3,0,0,0,0,0,0,1,4,0,0,0,0,0
1938,WS,jurgebi01,CHN,NL,4,13,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0
1938,WS,lazzeto01,CHN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1938,WS,leebi02,CHN,NL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1938,WS,martyjo01,CHN,NL,3,12,1,6,1,0,1,5,0,1,0,2,0,0,0,0,0
1938,WS,odeake01,CHN,NL,3,5,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0
1938,WS,pageva01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,reynoca01,CHN,NL,4,12,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2
1938,WS,rootch01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,WS,russeja01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,crosefr01,NYA,AL,4,16,2,1,0,0,0,1,0,0,2,2,0,0,0,0,0
1939,WS,dahlgba01,NYA,AL,4,14,2,3,2,0,1,2,0,0,0,4,0,0,0,0,0
1939,WS,dickebi01,NYA,AL,4,15,2,4,0,0,2,5,0,0,1,2,0,0,0,0,0
1939,WS,dimagjo01,NYA,AL,4,16,3,5,0,0,1,3,0,0,1,1,1,0,0,0,1
1939,WS,gomezle01,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,WS,gordojo01,NYA,AL,4,14,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0
1939,WS,hadlebu01,NYA,AL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,hildeor01,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,WS,kellech01,NYA,AL,4,16,8,7,1,1,3,6,0,0,1,2,0,0,0,0,0
1939,WS,murphjo04,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,WS,pearsmo01,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1939,WS,rolfere01,NYA,AL,4,16,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1939,WS,ruffire01,NYA,AL,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,WS,selkige01,NYA,AL,4,12,0,2,1,0,0,0,0,0,3,2,0,0,0,0,0
1939,WS,sundrst01,NYA,AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1939,WS,bergewa01,CIN,NL,4,15,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
1939,WS,bongini01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,bordafr01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,craftha01,CIN,NL,4,11,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1
1939,WS,derripa01,CIN,NL,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1939,WS,freylo01,CIN,NL,4,17,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
1939,WS,gamblle01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,WS,goodmiv01,CIN,NL,4,15,3,5,1,0,0,1,1,0,1,2,0,0,0,0,0
1939,WS,grissle01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,hershwi01,CIN,NL,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1939,WS,lombaer01,CIN,NL,4,14,0,3,0,0,0,2,0,0,0,1,0,1,0,0,1
1939,WS,mccorfr01,CIN,NL,4,15,1,6,1,0,0,1,0,0,0,1,0,0,1,0,0
1939,WS,moorewh01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,myersbi01,CIN,NL,4,12,2,4,0,1,0,0,0,0,2,3,0,0,0,0,1
1939,WS,simmoal01,CIN,NL,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,thompju01,CIN,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1939,WS,waltebu01,CIN,NL,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,WS,werbebi01,CIN,NL,4,16,1,4,0,0,0,2,0,1,2,0,0,0,0,0,0
1940,WS,averiea01,DET,AL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,bartedi01,DET,AL,7,26,2,7,2,0,0,3,0,1,3,3,0,0,0,0,0
1940,WS,bridgto01,DET,AL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,campbbr01,DET,AL,7,25,4,9,1,0,1,5,0,2,4,4,0,0,1,0,1
1940,WS,croucfr01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,foxpe01,DET,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,gehrich01,DET,AL,7,28,3,6,0,0,0,1,0,0,2,0,0,0,0,0,3
1940,WS,gorsijo01,DET,AL,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1940,WS,greenha01,DET,AL,7,28,5,10,2,1,1,6,0,0,2,5,0,0,0,0,2
1940,WS,higgipi01,DET,AL,7,24,2,8,3,1,1,6,0,0,3,3,0,0,0,0,0
1940,WS,hutchfr01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,mccosba01,DET,AL,7,23,5,7,1,0,0,1,0,0,7,0,0,0,0,0,0
1940,WS,mckaiar01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,newsobo01,DET,AL,3,10,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0
1940,WS,rowesc01,DET,AL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,smithcl01,DET,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,sullibi04,DET,AL,5,13,3,2,0,0,0,0,0,0,5,2,2,0,0,0,0
1940,WS,tebbebi01,DET,AL,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,troutdi01,DET,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,yorkru01,DET,AL,7,26,3,6,0,1,1,2,0,0,4,7,0,0,0,0,1
1940,WS,arnovmo01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1940,WS,bakerbi01,CIN,NL,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,beggsjo01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,craftha01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,derripa01,CIN,NL,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,freylo01,CIN,NL,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,goodmiv01,CIN,NL,7,29,5,8,2,0,0,5,0,0,0,3,0,0,1,0,0
1940,WS,hutchjo02,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,joosted01,CIN,NL,7,25,0,5,0,0,0,2,0,1,1,2,0,0,0,0,1
1940,WS,lombaer01,CIN,NL,2,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1940,WS,mccorfr01,CIN,NL,7,28,2,6,1,0,0,0,0,0,1,1,0,0,0,0,0
1940,WS,mccormi02,CIN,NL,7,29,1,9,3,0,0,2,0,0,1,6,0,0,1,0,1
1940,WS,moorewh01,CIN,NL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,myersbi01,CIN,NL,7,23,0,3,0,0,0,2,0,0,2,5,1,0,0,0,0
1940,WS,riddlel01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,riggsle01,CIN,NL,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1940,WS,ripplji01,CIN,NL,7,21,3,7,2,0,1,6,0,0,4,2,2,0,0,0,0
1940,WS,thompju01,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,WS,turneji01,CIN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,WS,vandejo01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
